Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
112	338	146.722343	0.588470875	101334.075	101330.144	101326.768	101334.075	3.87996374	0	0	0	0	0	3
113	341	147.548949	0.593725079	101334.142	101330.194	101326.791	101334.142	3.92476157	0	0	0	0	0	3
114	343	148.371499	0.598979283	101334.206	101330.243	101326.815	101334.206	3.96877546	0	0	0	0	0	3
115	346	149.191393	0.604233487	101334.27	101330.292	101326.839	101334.27	4.01255866	0	0	0	0	0	3
116	348	150.007513	0.609487692	101334.332	101330.342	101326.877	101334.332	4.05365644	0	0	0	0	0	3
117	351	150.821518	0.614741896	101334.393	101330.402	101326.915	101334.393	4.10328464	0	0	0	0	0	3
118	354	151.631739	0.6199961	101334.453	101330.462	101326.954	101334.453	4.15341439	0	0	0	0	0	3
119	356	152.440835	0.625250304	101334.513	101330.524	101326.994	101334.513	4.20425273	0	0	0	0	0	3
120	359	153.245536	0.630504509	101334.57	101330.586	101327.034	101334.57	4.25542772	0	0	0	0	0	3
121	361	154.049107	0.635758713	101334.626	101330.649	101327.091	101334.626	4.30077358	0	0	0	0	0	3
122	364	154.848083	0.641012917	101334.68	101330.728	101327.147	101334.68	4.36125761	0	0	0	0	0	3
123	367	155.646418	0.646267121	101334.735	101330.806	101327.2	101334.735	4.42179627	0	0	0	0	0	3
124	369	156.443696	0.651521326	101334.789	101330.884	101327.251	101334.789	4.48198168	0	0	0	0	0	3
125	372	157.240514	0.65677553	101334.843	101330.962	101327.304	101334.843	4.54158745	0	0	0	0	0	3
126	374	158.035365	0.662029734	101334.897	101331.038	101327.393	101334.897	4.59406849	0	0	0	0	0	3
127	377	158.827885	0.667283938	101334.95	101331.128	101327.489	101334.95	4.65891729	0	0	0	0	0	3
128	379	159.617132	0.672538143	101335.003	101331.216	101327.594	101335.003	4.72177382	0	0	0	0	0	3
129	382	160.404378	0.677792347	101335.056	101331.303	101327.707	101335.056	4.78263496	0	0	0	0	0	3
