Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
44	151	79.6755359	0.231184986	0.15634355	0.0782182491	0.000357967288	0.15634355	0.0778602818	0	0	0	0	0	3
45	154	80.9223344	0.236439191	0.160747411	0.0794898046	0.000357967288	0.160747411	0.0791318373	0	0	0	0	0	3
46	157	82.1541264	0.241693395	0.165111884	0.0807735939	0.000357967288	0.165111884	0.0804156266	0	0	0	0	0	3
47	160	83.3718609	0.246947599	0.169498781	0.0820695194	0.000357967288	0.169498781	0.0817115521	0	0	0	0	0	3
48	162	84.5752894	0.252201803	0.173863514	0.0833756635	0.000357967288	0.173863514	0.0830176962	0	0	0	0	0	3
49	165	85.7659717	0.257456008	0.178190102	0.0846919649	0.000357967288	0.178190102	0.0843339976	0	0	0	0	0	3
50	168	86.9434252	0.262710212	0.182527188	0.0860169234	0.000357967288	0.182527188	0.0856589561	0	0	0	0	0	3
51	171	88.1093756	0.267964416	0.1868357	0.0873510571	0.000357967288	0.1868357	0.0869930898	0	0	0	0	0	3
52	174	89.2629975	0.27321862	0.191159248	0.088692659	0.000357967288	0.191159248	0.0883346917	0	0	0	0	0	3
53	176	90.4060462	0.278472825	0.195404213	0.0900418663	0.000357967288	0.195404213	0.089683899	0	0	0	0	0	3
54	179	91.5377194	0.283727029	0.199653409	0.0913969847	0.000357967288	0.199653409	0.0910390174	0	0	0	0	0	3
55	182	92.6598196	0.288981233	0.203887004	0.0927592264	0.000357967288	0.203887004	0.0924012591	0	0	0	0	0	3
56	185	93.7715015	0.294235437	0.208100271	0.09412662	0.000357967288	0.208100271	0.0937686528	0	0	0	0	0	3
57	188	94.8744384	0.299489642	0.212285369	0.0955002423	0.000357967288	0.212285369	0.095142275	0	0	0	0	0	3
58	190	95.9676129	0.304743846	0.216473739	0.0968782608	0.000357967288	0.216473739	0.0965202935	0	0	0	0	0	3
59	193	97.0527481	0.30999805	0.220569459	0.0982612374	0.000357967288	0.220569459	0.0979032701	0	0	0	0	0	3
60	196	98.1287847	0.315252254	0.224723886	0.0996479705	0.000357967288	0.224723886	0.0992900032	0	0	0	0	0	3
61	199	99.1976554	0.320506459	0.228804482	0.101039653	0.000357967288	0.228804482	0.100681685	0	0	0	0	0	3
62	202	100.258183	0.325760663	0.232895062	0.102434414	0.000357967288	0.232895062	0.102076447	0	0	0	0	0	3
63	204	101.311257	0.331014867	0.236947755	0.103832606	0.000357967288	0.236947755	0.103474639	0	0	0	0	0	3
64	207	102.357164	0.336269071	0.240985859	0.105234067	0.000357967288	0.240985859	0.104876099	0	0	0	0	0	3
65	210	103.395719	0.341523275	0.245020193	0.106638143	0.000357967288	0.245020193	0.106280176	0	0	0	0	0	3
66	212	104.427781	0.34677748	0.249015273	0.10804526	0.000357967288	0.249015273	0.107687293	0	0	0	0	0	3
67	215	105.453104	0.352031684	0.253016993	0.109454824	0.000357967288	0.253016993	0.109096857	0	0	0	0	0	3
68	218	106.47211	0.357285888	0.256960692	0.110866548	0.000357967288	0.256960692	0.110508581	0	0	0	0	0	3
69	221	107.484994	0.362540092	0.260906509	0.112280449	0.000357967288	0.260906509	0.111922482	0	0	0	0	0	3
70	223	108.491859	0.367794297	0.264823319	0.113696133	0.000357967288	0.264823319	0.113338165	0	0	0	0	0	3
71	226	109.493136	0.373048501	0.268703226	0.115113618	0.000357967288	0.268703226	0.114755651	0	0	0	0	0	3
72	229	110.48873	0.378302705	0.272622202	0.116532901	0.000357967288	0.272622202	0.116174933	0	0	0	0	0	3
73	231	111.478853	0.383556909	0.276459811	0.117953325	0.000357967288	0.276459811	0.117595358	0	0	0	0	0	3
74	234	112.464077	0.388811114	0.280289087	0.119375442	0.000357967288	0.280289087	0.119017475	0	0	0	0	0	3
75	237	113.443263	0.394065318	0.28413124	0.120797532	0.000357967288	0.28413124	0.120439565	0	0	0	0	0	3
76	240	114.417958	0.399319522	0.287921134	0.122221212	0.000357967288	0.287921134	0.121863244	0	0	0	0	0	3
77	242	115.386896	0.404573726	0.291697737	0.123644357	0.000357967288	0.291697737	0.12328639	0	0	0	0	0	3
78	245	116.351776	0.409827931	0.295437906	0.125069004	0.000357967288	0.295437906	0.124711036	0	0	0	0	0	3
79	248	117.311409	0.415082135	0.299176061	0.126493237	0.000357967288	0.299176061	0.12613527	0	0	0	0	0	3
80	251	118.267444	0.420336339	0.302938347	0.127919562	0.000357967288	0.302938347	0.127561595	0	0	0	0	0	3
81	253	119.218561	0.425590543	0.306607444	0.129345121	0.000357967288	0.306607444	0.128987153	0	0	0	0	0	3
82	256	120.16619	0.430844748	0.31044817	0.130773297	0.000357967288	0.31044817	0.13041533	0	0	0	0	0	3
83	258	121.109036	0.436098952	0.315069722	0.132208062	0.000357967288	0.315069722	0.131850095	0	0	0	0	0	3
84	261	122.048265	0.441353156	0.319434531	0.133648874	0.000357967288	0.319434531	0.133290907	0	0	0	0	0	3
85	264	122.983322	0.44660736	0.324031066	0.135096372	0.000357967288	0.324031066	0.134738405	0	0	0	0	0	3
86	267	123.91461	0.451861564	0.328581121	0.13655052	0.000357967288	0.328581121	0.136192553	0	0	0	0	0	3
87	270	124.842341	0.457115769	0.333259603	0.138012308	0.000357967288	0.333259603	0.13765434	0	0	0	0	0	3
88	273	125.765674	0.462369973	0.337984643	0.139480443	0.000357967288	0.337984643	0.139122476	0	0	0	0	0	3
89	276	126.685654	0.467624177	0.342709667	0.140956276	0.000357967288	0.342709667	0.140598309	0	0	0	0	0	3
90	278	127.600797	0.472878381	0.347401882	0.142436888	0.000357967288	0.347401882	0.142078921	0	0	0	0	0	3
91	281	128.512689	0.478132586	0.352043363	0.1439242	0.000357967288	0.352043363	0.143566232	0	0	0	0	0	3
92	284	129.420043	0.48338679	0.356737215	0.145416216	0.000357967288	0.356737215	0.145058249	0	0	0	0	0	3
93	286	130.32358	0.488640994	0.361410876	0.146913712	0.000357967288	0.361410876	0.146555745	0	0	0	0	0	3
94	289	131.223462	0.493895198	0.366053038	0.148416489	0.000357967288	0.366053038	0.148058522	0	0	0	0	0	3
95	292	132.118622	0.499149403	0.370729872	0.149922757	0.000357967288	0.370729872	0.14956479	0	0	0	0	0	3
96	295	133.010281	0.504403607	0.375331351	0.151433826	0.000357967288	0.375331351	0.151075859	0	0	0	0	0	3
97	298	133.897049	0.509657811	0.379938481	0.152965663	0.000617526438	0.379938481	0.152477897	0	0	0	0	0	3
98	300	134.779986	0.514912015	0.384561431	0.154501563	0.000793111061	0.384561431	0.153911861	0	0	0	0	0	3
99	303	135.658406	0.52016622	0.389299753	0.156040932	0.00093936513	0.389299753	0.155362682	0	0	0	0	0	3
100	306	136.532588	0.525420424	0.393982645	0.15758393	0.00105804005	0.393982645	0.156822061	0	0	0	0	0	3
101	309	137.403119	0.530674628	0.398536084	0.159132446	0.00129328721	0.398536084	0.158175138	0	0	0	0	0	3
102	312	138.268708	0.535928832	0.40325314	0.160717801	0.00183487269	0.40325314	0.159228342	0	0	0	0	0	3
103	314	139.130761	0.541183037	0.40789512	0.162486559	0.00367043202	0.40789512	0.159254042	0	0	0	0	0	3
104	317	139.988093	0.546437241	0.412634273	0.165574722	0.0148999987	0.412634273	0.152493711	0	0	0	0	0	3
105	320	140.842276	0.551691445	0.417348008	0.177734726	0.0684514226	0.417348008	0.122565289	0	0	0	0	0	3
106	322	141.692186	0.556945649	0.421984079	0.218290836	0.0707500392	0.421984079	0.162820358	0	0	0	0	0	3
107	325	142.53944	0.562199853	0.426581356	0.221457652	0.0719908263	0.426581356	0.165740383	0	0	0	0	0	3
108	328	143.382779	0.567454058	0.431250481	0.224349142	0.072760679	0.431250481	0.16845763	0	0	0	0	0	3
109	330	144.223358	0.572708262	0.435965251	0.226921938	0.0734469542	0.435965251	0.17087959	0	0	0	0	0	3
110	333	145.060041	0.577962466	0.440653696	0.229387819	0.0740268083	0.440653696	0.173209653	0	0	0	0	0	3
111	335	145.892958	0.58321667	0.445376844	0.231787139	0.0749199474	0.445376844	0.175409648	0	0	0	0	0	3
112	338	146.722343	0.588470875	0.449970367	0.234437265	0.0757105967	0.449970367	0.177868689	0	0	0	0	0	3
113	341	147.548949	0.593725079	0.454588494	0.237047637	0.0765442684	0.454588494	0.180289463	0	0	0	0	0	3
114	343	148.371499	0.598979283	0.459194341	0.23964108	0.0774022439	0.459194341	0.182686554	0	0	0	0	0	3
115	346	149.191393	0.604233487	0.463920303	0.242254077	0.0782810425	0.463920303	0.185089433	0	0	0	0	0	3
116	348	150.007513	0.609487692	0.468505243	0.244910135	0.0796151076	0.468505243	0.187410248	0	0	0	0	0	3
117	351	150.821518	0.614741896	0.473296558	0.24802275	0.0810231413	0.473296558	0.190161203	0	0	0	0	0	3
118	354	151.631739	0.6199961	0.477764923	0.251207959	0.0824967648	0.477764923	0.192958248	0	0	0	0	0	3
119	356	152.440835	0.625250304	0.482388889	0.254471537	0.0840132435	0.482388889	0.195811909	0	0	0	0	0	3
120	359	153.245536	0.630504509	0.486863707	0.257787321	0.0855644076	0.486863707	0.19870111	0	0	0	0	0	3
121	361	154.049107	0.635758713	0.491452583	0.26114586	0.0879003001	0.491452583	0.201390333	0	0	0	0	0	3
122	364	154.848083	0.641012917	0.496022176	0.265276207	0.0902441521	0.496022176	0.204834107	0	0	0	0	0	3
123	367	155.646418	0.646267121	0.500661279	0.269433621	0.0925524779	0.500661279	0.208298236	0	0	0	0	0	3
124	369	156.443696	0.651521326	0.505196068	0.273588684	0.0948233643	0.505196068	0.211758598	0	0	0	0	0	3
125	372	157.240514	0.65677553	0.509861584	0.277732259	0.0973459982	0.509861584	0.215202622	0	0	0	0	0	3
126	374	158.035365	0.662029734	0.51437613	0.281853255	0.101262155	0.51437613	0.218366165	0	0	0	0	0	3
127	377	158.827885	0.667283938	0.519024341	0.286641892	0.104995647	0.519024341	0.222175611	0	0	0	0	0	3
128	379	159.617132	0.672538143	0.523695771	0.291408035	0.108927072	0.523695771	0.225935841	0	0	0	0	0	3
129	382	160.404378	0.677792347	0.528099783	0.296159749	0.113030847	0.528099783	0.229652579	0	0	0	0	0	3
130	384	161.188516	0.683046551	0.532719049	0.300898236	0.117222165	0.532719049	0.233326602	0	0	0	0	0	3
131	387	161.97083	0.688300755	0.537191976	0.305628719	0.121499301	0.537191976	0.236964031	0	0	0	0	0	3
132	390	162.747933	0.693554959	0.541754336	0.310342976	0.125759209	0.541754336	0.24055902	0	0	0	0	0	3
133	392	163.535396	0.698809164	0.546224722	0.315080974	0.130107661	0.546224722	0.244152731	0	0	0	0	0	3
134	395	164.311637	0.704063368	0.55057026	0.319785164	0.134435299	0.55057026	0.247689507	0	0	0	0	0	3
135	397	165.092032	0.709317572	0.555176045	0.324498546	0.138793003	0.555176045	0.251214551	0	0	0	0	0	3
136	399	165.858274	0.714571776	0.559694315	0.329171966	0.143176908	0.559694315	0.254679845	0	0	0	0	0	3
137	402	166.639231	0.719825981	0.564148333	0.3338784	0.147559788	0.564148333	0.258160239	0	0	0	0	0	3
138	404	167.407477	0.725080185	0.56863499	0.338547642	0.151961209	0.56863499	0.261586844	0	0	0	0	0	3
139	407	168.182998	0.730334389	0.572969563	0.343229169	0.15634355	0.572969563	0.265010919	0	0	0	0	0	3
140	409	168.939097	0.735588593	0.577296644	0.347854175	0.160747411	0.577296644	0.268364371	0	0	0	0	0	3
141	412	169.71173	0.740842798	0.58169752	0.352516438	0.165111884	0.58169752	0.271742844	0	0	0	0	0	3
142	414	170.46465	0.746097002	0.58602226	0.357121265	0.169498781	0.58602226	0.275051746	0	0	0	0	0	3
143	417	171.233429	0.751351206	0.590452363	0.361763276	0.173863514	0.590452363	0.278387612	0	0	0	0	0	3
144	419	171.98159	0.75660541	0.594827558	0.366345253	0.178190102	0.594827558	0.281653288	0	0	0	0	0	3
145	422	172.746519	0.761859615	0.599228383	0.370968954	0.182527188	0.599228383	0.284952031	0	0	0	0	0	3
146	424	173.490658	0.767113819	0.603541373	0.375532331	0.1868357	0.603541373	0.288181274	0	0	0	0	0	3
147	426	174.251597	0.772368023	0.60789578	0.380138959	0.191159248	0.60789578	0.2914463	0	0	0	0	0	3
148	429	174.991797	0.777622227	0.612022639	0.384684124	0.195404213	0.612022639	0.294642258	0	0	0	0	0	3
149	431	175.748755	0.782876432	0.616374902	0.38927428	0.199653409	0.616374902	0.297877295	0	0	0	0	0	3
150	434	176.485066	0.788130636	0.620570449	0.39380526	0.203887004	0.620570449	0.301046033	0	0	0	0	0	3
151	436	177.237932	0.79338484	0.624969369	0.398382601	0.208100271	0.624969369	0.304255981	0	0	0	0	0	3
152	439	177.970544	0.798639044	0.629198509	0.402903223	0.212285369	0.629198509	0.30740298	0	0	0	0	0	3
153	441	178.7196	0.803893248	0.633428428	0.407470162	0.216473739	0.633428428	0.310591901	0	0	0	0	0	3
