Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
50	168	86.9434252	0.262710212	298.2211	298.213656	298.15	298.238814	0.0700316867	0	0	0	0	0	3
51	171	88.1093756	0.267964416	298.222259	298.21377	298.15	298.238814	0.0700316867	0	0	0	0	0	3
52	174	89.2629975	0.27321862	298.223399	298.213894	298.15	298.238814	0.0700316867	0	0	0	0	0	3
53	176	90.4060462	0.278472825	298.224519	298.214028	298.15	298.238814	0.0700316867	0	0	0	0	0	3
54	179	91.5377194	0.283727029	298.225619	298.214172	298.15	298.238814	0.0700316867	0	0	0	0	0	3
55	182	92.6598196	0.288981233	298.226702	298.214323	298.15	298.238814	0.0700316867	0	0	0	0	0	3
56	185	93.7715015	0.294235437	298.227767	298.214483	298.15	298.238814	0.0700316867	0	0	0	0	0	3
57	188	94.8744384	0.299489642	298.228817	298.21465	298.15	298.238814	0.0700316867	0	0	0	0	0	3
58	190	95.9676129	0.304743846	298.229854	298.214823	298.15	298.238814	0.0700316867	0	0	0	0	0	3
59	193	97.0527481	0.30999805	298.230876	298.215002	298.15	298.238814	0.0700316867	0	0	0	0	0	3
60	196	98.1287847	0.315252254	298.231884	298.215187	298.15	298.238814	0.0700316867	0	0	0	0	0	3
61	199	99.1976554	0.320506459	298.232876	298.215378	298.15	298.238814	0.0700316867	0	0	0	0	0	3
62	202	100.258183	0.325760663	298.233853	298.215573	298.15	298.238814	0.0700316867	0	0	0	0	0	3
63	204	101.311257	0.331014867	298.234815	298.215773	298.15	298.238814	0.0700316867	0	0	0	0	0	3
64	207	102.357164	0.336269071	298.235766	298.215978	298.15	298.238814	0.0700316867	0	0	0	0	0	3
65	210	103.395719	0.341523275	298.236704	298.216186	298.15	298.238814	0.0700316867	0	0	0	0	0	3
66	212	104.427781	0.34677748	298.23763	298.216398	298.15	298.238814	0.0700316867	0	0	0	0	0	3
67	215	105.453104	0.352031684	298.238541	298.216613	298.15	298.238814	0.0700316867	0	0	0	0	0	3
68	218	106.47211	0.357285888	298.239439	298.216831	298.15	298.239439	0.0700316867	0	0	0	0	0	3
69	221	107.484994	0.362540092	298.240325	298.217053	298.15	298.240325	0.0700316867	0	0	0	0	0	3
70	223	108.491859	0.367794297	298.241202	298.217277	298.15	298.241202	0.0700316867	0	0	0	0	0	3
71	226	109.493136	0.373048501	298.242068	298.217504	298.15	298.242068	0.0700316867	0	0	0	0	0	3
72	229	110.48873	0.378302705	298.242925	298.217733	298.15	298.242925	0.0700316867	0	0	0	0	0	3
73	231	111.478853	0.383556909	298.243769	298.217964	298.15	298.243769	0.0700316867	0	0	0	0	0	3
74	234	112.464077	0.388811114	298.244601	298.218197	298.15	298.244601	0.0700316867	0	0	0	0	0	3
75	237	113.443263	0.394065318	298.245425	298.218432	298.15	298.245425	0.0700316867	0	0	0	0	0	3
76	240	114.417958	0.399319522	298.246242	298.218669	298.15	298.246242	0.0700316867	0	0	0	0	0	3
77	242	115.386896	0.404573726	298.24705	298.218908	298.15	298.24705	0.0700316867	0	0	0	0	0	3
78	245	116.351776	0.409827931	298.247847	298.219148	298.15	298.247847	0.0700316867	0	0	0	0	0	3
79	248	117.311409	0.415082135	298.248633	298.219389	298.15	298.248633	0.0700316867	0	0	0	0	0	3
80	251	118.267444	0.420336339	298.249412	298.219631	298.15	298.249412	0.0700316867	0	0	0	0	0	3
81	253	119.218561	0.425590543	298.250179	298.219875	298.15	298.250179	0.0700316867	0	0	0	0	0	3
82	256	120.16619	0.430844748	298.250948	298.22012	298.15	298.250948	0.0701199062	0	0	0	0	0	3
83	258	121.109036	0.436098952	298.251758	298.220367	298.15	298.251758	0.0703662117	0	0	0	0	0	3
84	261	122.048265	0.441353156	298.252598	298.220615	298.15	298.252598	0.070614254	0	0	0	0	0	3
85	264	122.983322	0.44660736	298.253476	298.220864	298.15	298.253476	0.0708641003	0	0	0	0	0	3
86	267	123.91461	0.451861564	298.254383	298.221116	298.15	298.254383	0.0711160147	0	0	0	0	0	3
87	270	124.842341	0.457115769	298.255322	298.221371	298.15	298.255322	0.0713702071	0	0	0	0	0	3
88	273	125.765674	0.462369973	298.256289	298.221627	298.15	298.256289	0.0716265707	0	0	0	0	0	3
89	276	126.685654	0.467624177	298.257283	298.221886	298.15	298.257283	0.0718855011	0	0	0	0	0	3
90	278	127.600797	0.472878381	298.258294	298.222147	298.15	298.258294	0.0721466195	0	0	0	0	0	3
91	281	128.512689	0.478132586	298.25932	298.222411	298.15	298.25932	0.072410391	0	0	0	0	0	3
92	284	129.420043	0.48338679	298.260359	298.222677	298.15	298.260359	0.0726764463	0	0	0	0	0	3
93	286	130.32358	0.488640994	298.261405	298.222945	298.15	298.261405	0.0729449488	0	0	0	0	0	3
94	289	131.223462	0.493895198	298.262453	298.223216	298.15	298.262453	0.0732158769	0	0	0	0	0	3
95	292	132.118622	0.499149403	298.263501	298.223489	298.15	298.263501	0.0734888228	0	0	0	0	0	3
96	295	133.010281	0.504403607	298.264541	298.223764	298.15	298.264541	0.0737640226	0	0	0	0	0	3
97	298	133.897049	0.509657811	298.265569	298.22405	298.150001	298.265569	0.0740495866	0	0	0	0	0	3
98	300	134.779986	0.514912015	298.266585	298.224338	298.150002	298.266585	0.0743368898	0	0	0	0	0	3
99	303	135.658406	0.52016622	298.267595	298.224627	298.150002	298.267595	0.0746256311	0	0	0	0	0	3
100	306	136.532588	0.525420424	298.268601	298.224918	298.150004	298.268601	0.0749158775	0	0	0	0	0	3
101	309	137.403119	0.530674628	298.269597	298.225211	298.150007	298.269597	0.0752072771	0	0	0	0	0	3
102	312	138.268708	0.535928832	298.270585	298.225522	298.150028	298.270585	0.0755036704	0	0	0	0	0	3
