Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
85	264	122.983322	0.44660736	-5.35039664	-3.11422976	-5.35039664	-1.93220555	1.18202421	0	0	0	0	0	3
86	267	123.91461	0.451861564	-5.56531435	-3.13265105	-5.56531435	-1.93220555	1.2004455	0	0	0	0	0	3
87	270	124.842341	0.457115769	-5.73898115	-3.15201926	-5.73898115	-1.93220555	1.21981371	0	0	0	0	0	3
88	273	125.765674	0.462369973	-5.88130025	-3.1720568	-5.88130025	-1.93220555	1.23985125	0	0	0	0	0	3
89	276	126.685654	0.467624177	-5.98518723	-3.1924855	-5.98518723	-1.93220555	1.26027996	0	0	0	0	0	3
90	278	127.600797	0.472878381	-6.06478114	-3.21308539	-6.06478114	-1.93220555	1.28087984	0	0	0	0	0	3
91	281	128.512689	0.478132586	-6.12819172	-3.23377021	-6.12819172	-1.93220555	1.30156466	0	0	0	0	0	3
92	284	129.420043	0.48338679	-6.17051704	-3.25435952	-6.17051704	-1.93220555	1.32215397	0	0	0	0	0	3
93	286	130.32358	0.488640994	-6.20734003	-3.27483261	-6.20734003	-1.93220555	1.34262706	0	0	0	0	0	3
94	289	131.223462	0.493895198	-6.23560494	-3.2951365	-6.23560494	-1.93220555	1.36293095	0	0	0	0	0	3
95	292	132.118622	0.499149403	-6.25936088	-3.31522038	-6.25936088	-1.93220555	1.38301483	0	0	0	0	0	3
96	295	133.010281	0.504403607	-6.27969687	-3.33509331	-6.27969687	-1.93220555	1.40288776	0	0	0	0	0	3
97	298	133.897049	0.509657811	-6.29709641	-3.35488245	-6.29709641	-1.9649373	1.40630866	0	0	0	0	0	3
98	300	134.779986	0.514912015	-6.3120625	-3.37442699	-6.3120625	-1.99123927	1.41160971	0	0	0	0	0	3
99	303	135.658406	0.52016622	-6.3249796	-3.3937054	-6.3249796	-2.01063497	1.41877889	0	0	0	0	0	3
100	306	136.532588	0.525420424	-6.33610101	-3.41272135	-6.33610101	-2.02722723	1.42627982	0	0	0	0	0	3
101	309	137.403119	0.530674628	-6.34586983	-3.4315019	-6.34586983	-2.04131382	1.42488003	0	0	0	0	0	3
102	312	138.268708	0.535928832	-6.35442716	-3.45030764	-6.35442716	-2.04901468	1.41695881	0	0	0	0	0	3
103	314	139.130761	0.541183037	-6.36211815	-3.47045017	-6.36211815	-2.04901468	1.41983107	0	0	0	0	0	3
104	317	139.988093	0.546437241	-6.36899329	-3.50207826	-6.36899329	-2.04901468	1.45145916	0	0	0	0	0	3
105	320	140.842276	0.551691445	-6.37513029	-3.62177355	-6.37513029	-2.04901468	1.57115445	0	0	0	0	0	3
106	322	141.692186	0.556945649	-6.38061492	-4.19880563	-6.38061492	-2.04942963	2.14818652	0	0	0	0	0	3
107	325	142.53944	0.562199853	-6.38554745	-4.23752483	-6.38554745	-2.06968905	2.18662085	0	0	0	0	0	3
108	328	143.382779	0.567454058	-6.38997109	-4.2717218	-6.38997109	-2.0769868	2.22055116	0	0	0	0	0	3
109	330	144.223358	0.572708262	-6.39390899	-4.3008419	-6.39390899	-2.08316598	2.24939636	0	0	0	0	0	3
110	333	145.060041	0.577962466	-6.39741241	-4.32798797	-6.39741241	-2.08855555	2.27626217	0	0	0	0	0	3
111	335	145.892958	0.58321667	-6.40065844	-4.35375197	-6.40065844	-2.0934165	2.30158278	0	0	0	0	0	3
112	338	146.722343	0.588470875	-6.40339194	-4.38273285	-6.40339194	-2.09747122	2.33011591	0	0	0	0	0	3
113	341	147.548949	0.593725079	-6.40585283	-4.41073626	-6.40585283	-2.10141158	2.35765618	0	0	0	0	0	3
114	343	148.371499	0.598979283	-6.40817719	-4.43811932	-6.40817719	-2.10496246	2.38454577	0	0	0	0	0	3
115	346	149.191393	0.604233487	-6.41021533	-4.465384	-6.41021533	-2.10809454	2.41127329	0	0	0	0	0	3
116	348	150.007513	0.609487692	-6.41209017	-4.49290578	-6.41209017	-2.11089774	2.4379471	0	0	0	0	0	3
117	351	150.821518	0.614741896	-6.41382286	-4.52660818	-6.41382286	-2.11311766	2.47075533	0	0	0	0	0	3
118	354	151.631739	0.6199961	-6.41539872	-4.56104686	-6.41539872	-2.11539448	2.50425584	0	0	0	0	0	3
119	356	152.440835	0.625250304	-6.41681984	-4.59625828	-6.41681984	-2.11749037	2.53850149	0	0	0	0	0	3
120	359	153.245536	0.630504509	-6.41812152	-4.63193879	-6.41812152	-2.11940638	2.57320453	0	0	0	0	0	3
121	361	154.049107	0.635758713	-6.41931193	-4.66789515	-6.41931193	-2.1211597	2.60771082	0	0	0	0	0	3
122	364	154.848083	0.641012917	-6.42039325	-4.71494963	-6.42039325	-2.12235972	2.65336517	0	0	0	0	0	3
123	367	155.646418	0.646267121	-6.42138645	-4.76216778	-6.42138645	-2.12377632	2.69924056	0	0	0	0	0	3
124	369	156.443696	0.651521326	-6.42229858	-4.80911785	-6.42229858	-2.12509189	2.7449087	0	0	0	0	0	3
125	372	157.240514	0.65677553	-6.42312392	-4.85562191	-6.42312392	-2.32198333	2.78633541	0	0	0	0	0	3
126	374	158.035365	0.662029734	-6.42386615	-4.89921837	-6.42386615	-2.82953979	2.81113869	0	0	0	0	0	3
127	377	158.827885	0.667283938	-6.42453034	-4.94434761	-6.42453034	-3.00359692	2.83467079	0	0	0	0	0	3
128	379	159.617132	0.672538143	-6.42515651	-4.98664325	-6.42515651	-3.22598386	2.85171029	0	0	0	0	0	3
129	382	160.404378	0.677792347	-6.4256903	-5.02553122	-6.4256903	-3.44296425	2.86213277	0	0	0	0	0	3
