Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
50	168	86.9434252	0.262710212	298.59883	298.363568	298.15008	298.59883	0.213487346	0	0	0	0	0	3
51	171	88.1093756	0.267964416	298.608785	298.366812	298.15008	298.608785	0.216732304	0	0	0	0	0	3
52	174	89.2629975	0.27321862	298.618635	298.370067	298.15008	298.618635	0.219986821	0	0	0	0	0	3
53	176	90.4060462	0.278472825	298.628395	298.373333	298.15008	298.628395	0.22325299	0	0	0	0	0	3
54	179	91.5377194	0.283727029	298.638057	298.376606	298.15008	298.638057	0.226525744	0	0	0	0	0	3
55	182	92.6598196	0.288981233	298.647635	298.379888	298.15008	298.647635	0.229807874	0	0	0	0	0	3
56	185	93.7715015	0.294235437	298.657122	298.383175	298.15008	298.657122	0.233094541	0	0	0	0	0	3
57	188	94.8744384	0.299489642	298.666531	298.386469	298.15008	298.666531	0.236388623	0	0	0	0	0	3
58	190	95.9676129	0.304743846	298.675854	298.389765	298.15008	298.675854	0.239685028	0	0	0	0	0	3
59	193	97.0527481	0.30999805	298.685104	298.393067	298.15008	298.685104	0.242987171	0	0	0	0	0	3
60	196	98.1287847	0.315252254	298.694271	298.39637	298.15008	298.694271	0.24629004	0	0	0	0	0	3
61	199	99.1976554	0.320506459	298.703373	298.399678	298.15008	298.703373	0.249598046	0	0	0	0	0	3
62	202	100.258183	0.325760663	298.712398	298.402986	298.15008	298.712398	0.252905989	0	0	0	0	0	3
63	204	101.311257	0.331014867	298.721355	298.406295	298.15008	298.721355	0.256215256	0	0	0	0	0	3
64	207	102.357164	0.336269071	298.730244	298.409606	298.15008	298.730244	0.259525431	0	0	0	0	0	3
65	210	103.395719	0.341523275	298.739065	298.412915	298.15008	298.739065	0.26283467	0	0	0	0	0	3
66	212	104.427781	0.34677748	298.747824	298.416225	298.15008	298.747824	0.266144581	0	0	0	0	0	3
