Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
71	226	109.493136	0.373048501	301.590557	300.092875	298.153081	301.590557	1.93979336	0	0	0	0	0	3
72	229	110.48873	0.378302705	301.601777	300.106471	298.153081	301.601777	1.95338981	0	0	0	0	0	3
73	231	111.478853	0.383556909	301.612718	300.119849	298.153081	301.612718	1.96676786	0	0	0	0	0	3
74	234	112.464077	0.388811114	301.623448	300.133021	298.153081	301.623448	1.97993991	0	0	0	0	0	3
75	237	113.443263	0.394065318	301.633936	300.145976	298.153081	301.633936	1.99289506	0	0	0	0	0	3
76	240	114.417958	0.399319522	301.644249	300.15874	298.153081	301.644249	2.00565842	0	0	0	0	0	3
77	242	115.386896	0.404573726	301.654326	300.171299	298.153081	301.654326	2.01821731	0	0	0	0	0	3
78	245	116.351776	0.409827931	301.664208	300.183679	298.153081	301.664208	2.03059769	0	0	0	0	0	3
79	248	117.311409	0.415082135	301.673972	300.19587	298.153081	301.673972	2.04278861	0	0	0	0	0	3
80	251	118.267444	0.420336339	301.683533	300.207896	298.153081	301.683533	2.05481439	0	0	0	0	0	3
81	253	119.218561	0.425590543	301.692942	300.219743	298.153081	301.692942	2.06666198	0	0	0	0	0	3
82	256	120.16619	0.430844748	301.709586	300.231492	298.153081	301.709586	2.07841086	0	0	0	0	0	3
83	258	121.109036	0.436098952	301.764689	300.243428	298.153081	301.764689	2.09034694	0	0	0	0	0	3
84	261	122.048265	0.441353156	301.823768	300.25559	298.153081	301.823768	2.10250853	0	0	0	0	0	3
85	264	122.983322	0.44660736	301.894329	300.268049	298.153081	301.894329	2.11496805	0	0	0	0	0	3
86	267	123.91461	0.451861564	301.975535	300.280882	298.153081	301.975535	2.12780078	0	0	0	0	0	3
87	270	124.842341	0.457115769	302.062535	300.294122	298.153081	302.062535	2.14104063	0	0	0	0	0	3
88	273	125.765674	0.462369973	302.152028	300.307762	298.153081	302.152028	2.1546808	0	0	0	0	0	3
89	276	126.685654	0.467624177	302.240525	300.321798	298.153081	302.240525	2.16871636	0	0	0	0	0	3
90	278	127.600797	0.472878381	302.326128	300.336173	298.153081	302.326128	2.18309127	0	0	0	0	0	3
91	281	128.512689	0.478132586	302.408132	300.350875	298.153081	302.408132	2.19779333	0	0	0	0	0	3
92	284	129.420043	0.48338679	302.485139	300.365838	298.153081	302.485139	2.2127565	0	0	0	0	0	3
93	286	130.32358	0.488640994	302.557453	300.381032	298.153081	302.557453	2.22795103	0	0	0	0	0	3
94	289	131.223462	0.493895198	302.625017	300.396421	298.153081	302.625017	2.24333944	0	0	0	0	0	3
95	292	132.118622	0.499149403	302.688044	300.411947	298.153081	302.688044	2.25886617	0	0	0	0	0	3
96	295	133.010281	0.504403607	302.746925	300.4276	298.153081	302.746925	2.27451913	0	0	0	0	0	3
97	298	133.897049	0.509657811	302.801806	300.443602	298.15621	302.801806	2.28895611	0	0	0	0	0	3
98	300	134.779986	0.514912015	302.85304	300.459666	298.15938	302.85304	2.30343934	0	0	0	0	0	3
99	303	135.658406	0.52016622	302.900893	300.475755	298.16262	302.900893	2.31790953	0	0	0	0	0	3
100	306	136.532588	0.525420424	302.945563	300.491856	298.166246	302.945563	2.33216119	0	0	0	0	0	3
101	309	137.403119	0.530674628	302.987376	300.507989	298.175764	302.987376	2.34238402	0	0	0	0	0	3
102	312	138.268708	0.535928832	303.02652	300.524592	298.213679	303.02652	2.32983553	0	0	0	0	0	3
103	314	139.130761	0.541183037	303.063256	300.543757	298.406547	303.063256	2.17973475	0	0	0	0	0	3
104	317	139.988093	0.546437241	303.097726	300.58028	298.92333	303.097726	1.74414733	0	0	0	0	0	3
105	320	140.842276	0.551691445	303.130226	300.712565	299.401575	303.130226	1.44662617	0	0	0	0	0	3
106	322	141.692186	0.556945649	303.16082	301.19486	299.434438	303.16082	1.92566547	0	0	0	0	0	3
107	325	142.53944	0.562199853	303.18974	301.228356	299.459231	303.18974	1.95632241	0	0	0	0	0	3
108	328	143.382779	0.567454058	303.217139	301.258282	299.475712	303.217139	1.98416642	0	0	0	0	0	3
109	330	144.223358	0.572708262	303.243127	301.284189	299.489203	303.243127	2.00822481	0	0	0	0	0	3
110	333	145.060041	0.577962466	303.267788	301.308613	299.500811	303.267788	2.03095109	0	0	0	0	0	3
111	335	145.892958	0.58321667	303.291269	301.332034	299.516414	303.291269	2.05183319	0	0	0	0	0	3
112	338	146.722343	0.588470875	303.313653	301.358134	299.530451	303.313653	2.07545904	0	0	0	0	0	3
113	341	147.548949	0.593725079	303.334999	301.383528	299.543538	303.334999	2.09837752	0	0	0	0	0	3
114	343	148.371499	0.598979283	303.355484	301.408498	299.556246	303.355484	2.12076885	0	0	0	0	0	3
115	346	149.191393	0.604233487	303.375081	301.433442	299.568962	303.375081	2.14294249	0	0	0	0	0	3
116	348	150.007513	0.609487692	303.394016	301.458646	299.586925	303.394016	2.16372017	0	0	0	0	0	3
117	351	150.821518	0.614741896	303.412228	301.488744	299.604377	303.412228	2.18906001	0	0	0	0	0	3
118	354	151.631739	0.6199961	303.42972	301.519409	299.621262	303.42972	2.21465819	0	0	0	0	0	3
119	356	152.440835	0.625250304	303.446681	301.550677	299.637371	303.446681	2.2406339	0	0	0	0	0	3
120	359	153.245536	0.630504509	303.463056	301.582292	299.65256	303.463056	2.26681807	0	0	0	0	0	3
121	361	154.049107	0.635758713	303.478957	301.614121	299.672639	303.478957	2.29035082	0	0	0	0	0	3
122	364	154.848083	0.641012917	303.494317	301.654366	299.690732	303.494317	2.3223317	0	0	0	0	0	3
123	367	155.646418	0.646267121	303.509349	301.694667	299.706997	303.509349	2.35453755	0	0	0	0	0	3
124	369	156.443696	0.651521326	303.52401	301.734722	299.72165	303.52401	2.38672439	0	0	0	0	0	3
125	372	157.240514	0.65677553	303.538316	301.774419	299.75138	303.538316	2.41847634	0	0	0	0	0	3
126	374	158.035365	0.662029734	303.552264	301.813507	299.835181	303.552264	2.44571761	0	0	0	0	0	3
127	377	158.827885	0.667283938	303.565842	301.85905	299.921084	303.565842	2.47820895	0	0	0	0	0	3
128	379	159.617132	0.672538143	303.579164	301.903265	300.018447	303.579164	2.50799824	0	0	0	0	0	3
129	382	160.404378	0.677792347	303.592186	301.946118	300.126604	303.592186	2.53493566	0	0	0	0	0	3
130	384	161.188516	0.683046551	303.604962	301.987484	300.237756	303.604962	2.5589527	0	0	0	0	0	3
131	387	161.97083	0.688300755	303.617495	302.027394	300.347434	303.617495	2.58023723	0	0	0	0	0	3
132	390	162.747933	0.693554959	303.629799	302.065825	300.451569	303.629799	2.59897813	0	0	0	0	0	3
133	392	163.535396	0.698809164	303.642055	302.103142	300.54879	303.642055	2.61577149	0	0	0	0	0	3
134	395	164.311637	0.704063368	303.654033	302.139079	300.637906	303.654033	2.63055866	0	0	0	0	0	3
135	397	165.092032	0.709317572	303.665931	302.174029	300.71929	303.665931	2.64393688	0	0	0	0	0	3
136	399	165.858274	0.714571776	303.677444	302.207794	300.793474	303.677444	2.65586417	0	0	0	0	0	3
137	402	166.639231	0.719825981	303.689013	302.240954	300.860321	303.689013	2.66706997	0	0	0	0	0	3
138	404	167.407477	0.725080185	303.700351	302.273169	300.921091	303.700351	2.67732779	0	0	0	0	0	3
139	407	168.182998	0.730334389	303.711647	302.304845	300.976116	303.711647	2.68713974	0	0	0	0	0	3
140	409	168.939097	0.735588593	303.722582	302.335641	301.025917	303.722582	2.69623853	0	0	0	0	0	3
141	412	169.71173	0.740842798	303.733645	302.366198	301.07115	303.733645	2.66249489	0	0	0	0	0	3
142	414	170.46465	0.746097002	303.744312	302.396011	301.112388	303.744312	2.63192379	0	0	0	0	0	3
143	417	171.233429	0.751351206	303.75514	302.425694	301.150119	303.75514	2.60502093	0	0	0	0	0	3
144	419	171.98159	0.75660541	303.765627	302.454726	301.184804	303.765627	2.58082328	0	0	0	0	0	3
145	422	172.746519	0.761859615	303.776255	302.483731	301.216826	303.776255	2.55942906	0	0	0	0	0	3
146	424	173.490658	0.767113819	303.786487	302.512169	301.246504	303.786487	2.53998275	0	0	0	0	0	3
147	426	174.251597	0.772368023	303.796994	302.540649	301.273998	303.796994	2.52299519	0	0	0	0	0	3
148	429	174.991797	0.777622227	303.807105	302.568629	301.299629	303.807105	2.50747596	0	0	0	0	0	3
149	431	175.748755	0.782876432	303.81733	302.596701	301.323593	303.81733	2.49373711	0	0	0	0	0	3
150	434	176.485066	0.788130636	303.827352	302.624328	301.346102	303.827352	2.48125067	0	0	0	0	0	3
151	436	177.237932	0.79338484	303.837493	302.652086	301.367286	303.837493	2.47020709	0	0	0	0	0	3
152	439	177.970544	0.798639044	303.847317	302.679448	301.387254	303.847317	2.46006351	0	0	0	0	0	3
153	441	178.7196	0.803893248	303.857246	302.706969	301.406151	303.857246	2.45109494	0	0	0	0	0	3
154	443	179.449263	0.809147453	303.867001	302.734142	301.424096	303.867001	2.44290552	0	0	0	0	0	3
155	446	180.194906	0.814401657	303.885645	302.761567	301.441133	303.885645	2.44451218	0	0	0	0	0	3
156	448	180.921696	0.819655861	303.931776	302.789001	301.457424	303.931776	2.47435212	0	0	0	0	0	3
157	451	181.664345	0.824910065	303.983068	302.817013	301.473038	303.983068	2.51002972	0	0	0	0	0	3
158	453	182.38801	0.83016427	304.043272	302.845172	301.487986	304.043272	2.55528582	0	0	0	0	0	3
159	456	183.127942	0.835418474	304.114325	302.874119	301.502359	304.114325	2.61196577	0	0	0	0	0	3
160	459	183.848217	0.840672678	304.190165	302.903357	301.51623	304.190165	2.67393541	0	0	0	0	0	3
161	461	184.585145	0.845926882	304.270188	302.933507	301.529628	304.270188	2.74055997	0	0	0	0	0	3
162	464	185.301945	0.851181087	304.348489	302.963963	301.542544	304.348489	2.80594497	0	0	0	0	0	3
163	466	186.035498	0.856435291	304.427707	302.995374	301.555061	304.427707	2.87264585	0	0	0	0	0	3
164	469	186.748391	0.861689495	304.50199	303.027037	301.567206	304.50199	2.93478472	0	0	0	0	0	3
165	471	187.478604	0.866943699	304.574964	303.059651	301.579042	304.574964	2.98059866	0	0	0	0	0	3
166	474	188.187669	0.872197904	304.64273	303.092442	301.590557	304.64273	2.99956715	0	0	0	0	0	3
167	476	188.914413	0.877452108	304.708791	303.126167	301.601777	304.708791	3.01969561	0	0	0	0	0	3
168	479	189.620192	0.882706312	304.769973	303.160007	301.612718	304.769973	3.04015793	0	0	0	0	0	3
169	481	190.343207	0.887960516	304.829412	303.194738	301.623448	304.829412	3.06171653	0	0	0	0	0	3
170	484	191.045551	0.893214721	304.884332	303.229539	301.633936	304.884332	3.08356283	0	0	0	0	0	3
171	487	191.765119	0.898468925	304.937594	303.26518	301.644249	304.937594	3.10644025	0	0	0	0	0	3
172	489	192.463852	0.903723129	304.98679	303.300837	301.654326	304.98679	3.12953807	0	0	0	0	0	3
173	491	193.180126	0.908977333	305.03458	303.337308	301.664208	305.03458	3.15362875	0	0	0	0	0	3
174	494	193.8754	0.914231537	305.078585	303.373748	301.673972	305.078585	3.17787841	0	0	0	0	0	3
175	496	194.588091	0.919485742	305.121306	303.410973	301.683533	305.121306	3.2030777	0	0	0	0	0	3
176	499	195.279719	0.924739946	305.16081	303.448133	301.692942	305.16081	3.22838952	0	0	0	0	0	3
177	501	195.989061	0.92999415	305.199246	303.486058	301.709586	305.199246	3.25456575	0	0	0	0	0	3
178	504	196.676677	0.935248354	305.234803	303.523777	301.764689	305.234803	3.2803487	0	0	0	0	0	3
179	506	197.382426	0.940502559	305.269502	303.561675	301.823768	305.269502	3.3060849	0	0	0	0	0	3
180	509	198.066794	0.945756763	305.301608	303.598811	301.894329	305.301608	3.33076169	0	0	0	0	0	3
181	511	198.768919	0.951010967	305.333071	303.635909	301.975535	305.333071	3.35502644	0	0	0	0	0	3
182	514	199.450243	0.956265171	305.362279	303.671951	302.062535	305.362279	3.29974396	0	0	0	0	0	3
183	517	200.149165	0.961519376	305.390639	303.707729	302.152028	305.390639	3.23861036	0	0	0	0	0	3
184	519	200.827531	0.96677358	305.417556	303.742318	302.240525	305.417556	3.17703073	0	0	0	0	0	3
185	521	201.523257	0.972027784	305.443609	303.776596	302.326128	305.443609	3.11748113	0	0	0	0	0	3
186	524	202.198439	0.977281988	305.468096	303.8097	302.408132	305.468096	3.05996429	0	0	0	0	0	3
187	526	202.89099	0.982536193	305.492335	303.84255	302.485139	305.492335	3.00719597	0	0	0	0	0	3
188	529	203.563001	0.987790397	305.514828	303.874319	302.557453	305.514828	2.9573746	0	0	0	0	0	3
189	531	204.252351	0.993044601	305.537146	303.905919	302.625017	305.537146	2.91212973	0	0	0	0	0	3
190	534	204.9211	0.998298805	305.558244	303.936553	302.688044	305.558244	2.87020061	0	0	0	0	0	3
191	536	205.607491	1.00355301	305.57892	303.967101	302.746925	305.57892	2.83199511	0.222586198	0	7.8	0	0	3
192	539	206.273191	1.00880721	305.598365	303.996773	302.801806	305.598365	2.79655922	0.223169564	0	7.9	0	0	3
193	541	206.956641	1.01406142	305.618127	304.026445	302.85304	305.618127	2.76508652	0.223465989	0	8	0	0	3
194	544	207.619536	1.01931562	305.63644	304.05532	302.900893	305.63644	2.73554762	0.22371553	0	8.1	0	0	3
195	546	208.299755	1.02456983	305.654763	304.084258	302.945563	305.654763	2.7092003	0.223950521	0	8.2	0	0	3
196	549	208.959801	1.02982403	305.672339	304.112474	302.987376	305.672339	2.68496288	0.224139867	0	8.3	0	0	3
197	551	209.636941	1.03507823	305.689621	304.140818	303.02652	305.689621	2.66310069	0.224162931	0	8.4	0	0	3
198	554	210.294379	1.04033244	305.706085	304.168497	303.063256	305.706085	2.6428282	0.223423387	0	8.4	0	0	3
199	556	210.968644	1.04558664	305.722789	304.196348	303.097726	305.722789	2.62506343	0.222586198	0	8.4	0	0	3
200	559	211.623549	1.05084085	305.738562	304.223596	303.130226	305.738562	2.60833545	0.222586198	0	8.5	0	0	3
201	562	212.295389	1.05609505	305.75426	304.251058	303.16082	305.75426	2.59344085	0.222586198	0	8.5	0	0	3
202	564	212.947526	1.06134926	305.769362	304.277958	303.18974	305.769362	2.57962136	0.222586198	0	8.6	0	0	3
203	567	213.61693	1.06660346	305.784634	304.30512	303.217139	305.784634	2.56749541	0.222586198	0	8.6	0	0	3
204	569	214.266368	1.07185766	305.798998	304.331751	303.243127	305.798998	2.55587154	0.222586198	0	8.7	0	0	3
205	572	214.933131	1.07711187	305.813722	304.358666	303.267788	305.813722	2.54593383	0.222586198	0	8.7	0	0	3
206	574	215.57996	1.08236607	305.827459	304.385081	303.291269	305.827459	2.53618989	0.222586198	0	8.7	0	0	3
207	576	216.244082	1.08762028	305.84162	304.411781	303.313653	305.84162	2.52796627	0.222586198	0	8.8	0	0	3
208	579	216.888495	1.09287448	305.855054	304.438017	303.334999	305.855054	2.52005469	0.222586198	0	8.8	0	0	3
209	581	217.550156	1.09812869	305.868868	304.464566	303.355484	305.868868	2.51338392	0.222586198	0	8.8	0	0	3
210	584	218.191919	1.10338289	305.88183	304.490659	303.375081	305.88183	2.5067487	0.222586198	0	8.8	0	0	3
211	586	218.851333	1.10863709	305.895213	304.517085	303.394016	305.895213	2.50119655	0.222586198	0	8.8	0	0	3
212	589	219.490515	1.1138913	305.907992	304.543071	303.412228	305.907992	2.49576417	0.222586198	0	8.9	0	0	3
213	591	220.147705	1.1191455	305.920663	304.569409	303.42972	305.920663	2.49094252	0.222586198	0	8.9	0	0	3
214	594	220.784634	1.12439971	305.933092	304.595322	303.446681	305.933092	2.48641123	0.222586198	0	8.9	0	0	3
215	596	221.439106	1.12965391	305.945962	304.621602	303.463056	305.945962	2.48290659	0.222586198	0	8.9	0	0	3
216	598	222.073834	1.13490812	305.957956	304.647471	303.478957	305.957956	2.4789995	0.222586198	0	8.9	0	0	3
217	601	222.725681	1.14016232	305.970288	304.673699	303.494317	305.970288	2.47597137	0.222586198	0	8.9	0	0	3
218	603	223.358369	1.14541652	305.982415	304.699539	303.509349	305.982415	2.47306532	0.222586198	0	9	0	0	3
219	606	224.007905	1.15067073	305.994556	304.725743	303.52401	305.994556	2.47054554	0.222586198	0	9	0	0	3
220	608	224.638372	1.15592493	306.006378	304.751632	303.538316	306.006378	2.46806168	0.222586198	0	9	0	0	3
221	611	225.285751	1.16117914	306.018321	304.777892	303.552264	306.018321	2.46605635	0.222586198	0	9	0	0	3
222	613	225.913901	1.16643334	306.029837	304.803829	303.565842	306.029837	2.46399487	0.222586198	0	9	0	0	3
223	616	226.559322	1.17168755	306.041318	304.830107	303.579164	306.041318	2.46215423	0.222586198	0	9	0	0	3
224	618	227.185205	1.17694175	306.052685	304.856044	303.592186	306.052685	2.46049911	0.222586198	0	9	0	0	3
225	620	227.828458	1.18219595	306.064383	304.882329	303.604962	306.064383	2.4594205	0.222586198	0	9	0	0	3
226	623	228.452279	1.18745016	306.075356	304.908284	303.617495	306.075356	2.45786042	0.222586198	0	9	0	0	3
227	625	229.093319	1.19270436	306.086495	304.934581	303.629799	306.086495	2.45669523	0.222586198	0	9	0	0	3
228	628	229.715262	1.19795857	306.09794	304.960526	303.642055	306.09794	2.45588507	0.222586198	0	9	0	0	3
229	630	230.353941	1.20321277	306.109252	304.987044	303.654033	306.109252	2.45521918	0.222586198	0	9	0	0	3
230	632	230.973836	1.20846697	306.119917	305.013101	303.665931	306.119917	2.45398676	0.222586198	0	9	0	0	3
231	635	231.610483	1.21372118	306.131362	305.039609	303.677444	306.131362	2.45391756	0.222586198	0	9	0	0	3
232	637	232.228511	1.21897538	306.141791	305.065598	303.689013	306.141791	2.45277726	0.222586198	0	9	0	0	3
233	640	232.863238	1.22422959	306.152346	305.092248	303.700351	306.152346	2.4519952	0.222586198	0	9	0	0	3
234	642	233.479548	1.22948379	306.163671	305.118426	303.711647	306.163671	2.45202444	0.222586198	0	9	0	0	3
235	645	234.112221	1.234738	306.17462	305.145109	303.722582	306.17462	2.45203762	0.222586198	0	9	0	0	3
236	647	234.726528	1.2399922	306.18499	305.171169	303.733645	306.18499	2.45134502	0.222586198	0	9	0	0	3
237	649	235.357203	1.2452464	306.195943	305.197933	303.744312	306.195943	2.4516309	0.222586198	0	9	0	0	3
238	652	235.969665	1.25050061	306.206312	305.22407	303.75514	306.206312	2.45117173	0.222586198	0	9	0	0	3
239	654	236.598192	1.25575481	306.216815	305.250892	303.765627	306.216815	2.45118735	0.222586198	0	9	0	0	3
240	657	237.208788	1.26100902	306.227604	305.277071	303.776255	306.227604	2.45134903	0.222586198	0	9	0	0	3
241	659	237.835358	1.26626322	306.237894	305.303958	303.786487	306.237894	2.45140677	0.222586198	0	9	0	0	3
242	661	238.444025	1.27151743	306.246621	305.330177	303.796994	306.246621	2.44962748	0.222586198	0	9	0	0	3
243	664	239.068774	1.27677163	306.258883	305.357127	303.807105	306.258883	2.4517781	0.222586198	0	9	0	0	3
244	666	239.675689	1.28202583	306.26914	305.383422	303.81733	306.26914	2.4518102	0.222586198	0	9	0	0	3
245	669	240.298631	1.28728004	306.264928	305.410294	303.827352	306.26914	2.44178751	0.222586198	0	9.1	0	0	3
246	671	240.903761	1.29253424	306.242134	305.436201	303.837493	306.26914	2.43164697	0.222586198	0	9.1	0	0	3
247	674	241.524949	1.29778845	306.212957	305.46243	303.847317	306.26914	2.42182272	0.222586198	0	9.1	0	0	3
248	676	242.128416	1.30304265	306.1773	305.487596	303.857246	306.26914	2.41189413	0.222586198	0	9.2	0	0	3
249	679	242.748015	1.30829686	306.131207	305.512898	303.867001	306.26914	2.40213864	0.222586198	0	9.2	0	0	3
250	681	243.349732	1.31355106	306.080784	305.537039	303.885645	306.26914	2.38349489	0.222586198	0	9.3	0	0	3
251	684	243.967796	1.31880526	306.02555	305.561082	303.931776	306.26914	2.33736362	0.222586198	0	9.5	0	0	3
252	686	244.567764	1.32405947	305.976045	305.583599	303.983068	306.26914	2.28607188	0.222586198	0	9.7	0	0	3
253	689	245.184859	1.32931367	305.923474	305.605614	304.043272	306.26914	2.2258682	0.222586198	0	9.9	0	0	3
