Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
50	168	86.9434252	0.262710212	301.35982	299.822503	298.153267	301.35982	1.66923673	0	0	0	0	0	3
51	171	88.1093756	0.267964416	301.390065	299.843247	298.153267	301.390065	1.68998025	0	0	0	0	0	3
52	174	89.2629975	0.27321862	301.418177	299.863601	298.153267	301.418177	1.71033443	0	0	0	0	0	3
53	176	90.4060462	0.278472825	301.44432	299.883587	298.153267	301.44432	1.73032025	0	0	0	0	0	3
54	179	91.5377194	0.283727029	301.468678	299.903183	298.153267	301.468678	1.7499166	0	0	0	0	0	3
55	182	92.6598196	0.288981233	301.491498	299.922417	298.153267	301.491498	1.76915093	0	0	0	0	0	3
56	185	93.7715015	0.294235437	301.512953	299.941274	298.153267	301.512953	1.78800708	0	0	0	0	0	3
57	188	94.8744384	0.299489642	301.533222	299.95978	298.153267	301.533222	1.80651385	0	0	0	0	0	3
58	190	95.9676129	0.304743846	301.55233	299.977921	298.153267	301.55233	1.82465471	0	0	0	0	0	3
59	193	97.0527481	0.30999805	301.570549	299.995728	298.153267	301.570549	1.84246169	0	0	0	0	0	3
60	196	98.1287847	0.315252254	301.587833	300.013187	298.153267	301.587833	1.85992	0	0	0	0	0	3
61	199	99.1976554	0.320506459	301.604317	300.030331	298.153267	301.604317	1.87706469	0	0	0	0	0	3
62	202	100.258183	0.325760663	301.620073	300.047147	298.153267	301.620073	1.89388092	0	0	0	0	0	3
63	204	101.311257	0.331014867	301.635167	300.063654	298.153267	301.635167	1.9103875	0	0	0	0	0	3
64	207	102.357164	0.336269071	301.64967	300.07986	298.153267	301.64967	1.92659375	0	0	0	0	0	3
65	210	103.395719	0.341523275	301.663621	300.095768	298.153267	301.663621	1.94250177	0	0	0	0	0	3
66	212	104.427781	0.34677748	301.67708	300.111396	298.153267	301.67708	1.95812991	0	0	0	0	0	3
67	215	105.453104	0.352031684	301.690091	300.126746	298.153267	301.690091	1.9734796	0	0	0	0	0	3
68	218	106.47211	0.357285888	301.702674	300.141829	298.153267	301.702674	1.98856223	0	0	0	0	0	3
69	221	107.484994	0.362540092	301.714887	300.156652	298.153267	301.714887	2.00338593	0	0	0	0	0	3
70	223	108.491859	0.367794297	301.726754	300.171224	298.153267	301.726754	2.01795735	0	0	0	0	0	3
