Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
19	79	49.5540243	0.0998298805	299.776816	299.47224	298.153577	299.776816	1.31866326	0	0	0	0	0	3
20	82	50.047109	0.105084085	299.791184	299.475382	298.153577	299.791184	1.32180563	0	0	0	0	0	3
21	85	50.8057684	0.110338289	299.811371	299.480399	298.153577	299.811371	1.32682279	0	0	0	0	0	3
22	87	51.5990821	0.115592493	299.830878	299.485788	298.153577	299.830878	1.33221125	0	0	0	0	0	3
23	90	52.4251184	0.120846697	299.849665	299.491521	298.153577	299.849665	1.33794468	0	0	0	0	0	3
24	93	53.2727271	0.126100902	299.867517	299.497504	298.153577	299.867517	1.34392705	0	0	0	0	0	3
25	95	54.130989	0.131355106	299.884263	299.503636	298.153577	299.884263	1.35005922	0	0	0	0	0	3
26	98	55.4182895	0.13660931	299.906267	299.512988	298.153577	299.906267	1.35941186	0	0	0	0	0	3
27	101	56.6950026	0.141863514	299.925966	299.522288	298.153577	299.925966	1.36871168	0	0	0	0	0	3
28	104	57.9460995	0.147117719	299.943594	299.531385	298.153577	299.943594	1.37780796	0	0	0	0	0	3
29	107	59.1662014	0.152371923	299.959407	299.540211	298.153577	299.959407	1.38663447	0	0	0	0	0	3
30	110	60.355004	0.157626127	299.99549	299.549179	298.153577	299.99549	1.39560201	0	0	0	0	0	3
31	113	61.8847727	0.162880331	300.10136	299.562828	298.153577	300.10136	1.40925173	0	0	0	0	0	3
32	116	63.379911	0.168134536	300.206358	299.578009	298.153577	300.206358	1.42443266	0	0	0	0	0	3
33	119	64.8470579	0.17338874	300.323196	299.594869	298.153577	300.323196	1.44129232	0	0	0	0	0	3
34	122	66.2896594	0.178642944	300.450719	299.613494	298.153577	300.450719	1.4599174	0	0	0	0	0	3
35	124	67.7108526	0.183897148	300.580314	299.633787	298.153577	300.580314	1.48021014	0	0	0	0	0	3
36	128	69.1116691	0.189151353	300.707316	299.655546	298.153577	300.707316	1.50196939	0	0	0	0	0	3
37	131	70.4936093	0.194405557	300.827252	299.678516	298.153577	300.827252	1.52493925	0	0	0	0	0	3
38	133	71.8566672	0.199659761	300.938698	299.70242	298.153577	300.938698	1.5488438	0	0	0	0	0	3
39	136	73.2023027	0.204913965	301.040325	299.727014	298.153577	301.040325	1.57343772	0	0	0	0	0	3
40	139	74.5301983	0.21016817	301.132685	299.752059	298.153577	301.132685	1.5984824	0	0	0	0	0	3
41	142	75.8411404	0.215422374	301.216442	299.777371	298.153577	301.216442	1.6237948	0	0	0	0	0	3
42	145	77.1354356	0.220676578	301.291483	299.802777	298.153577	301.291483	1.64920086	0	0	0	0	0	3
43	148	78.4134466	0.225930782	301.359427	299.828148	298.153577	301.359427	1.6745717	0	0	0	0	0	3
44	151	79.6755359	0.231184986	301.420678	299.853375	298.153577	301.420678	1.69979795	0	0	0	0	0	3
45	154	80.9223344	0.236439191	301.475886	299.878373	298.153577	301.475886	1.72479656	0	0	0	0	0	3
46	157	82.1541264	0.241693395	301.525821	299.903074	298.153577	301.525821	1.74949785	0	0	0	0	0	3
47	160	83.3718609	0.246947599	301.571177	299.927439	298.153577	301.571177	1.77386225	0	0	0	0	0	3
48	162	84.5752894	0.252201803	301.612573	299.951417	298.153577	301.612573	1.79784017	0	0	0	0	0	3
49	165	85.7659717	0.257456008	301.650415	299.975004	298.153577	301.650415	1.82142723	0	0	0	0	0	3
50	168	86.9434252	0.262710212	301.685224	299.998165	298.153577	301.685224	1.84458831	0	0	0	0	0	3
51	171	88.1093756	0.267964416	301.717271	300.020914	298.153577	301.717271	1.86733723	0	0	0	0	0	3
52	174	89.2629975	0.27321862	301.746972	300.043221	298.153577	301.746972	1.88964455	0	0	0	0	0	3
53	176	90.4060462	0.278472825	301.774495	300.065111	298.153577	301.774495	1.9115339	0	0	0	0	0	3
54	179	91.5377194	0.283727029	301.800155	300.086561	298.153577	301.800155	1.93298412	0	0	0	0	0	3
55	182	92.6598196	0.288981233	301.824151	300.107603	298.153577	301.824151	1.95402615	0	0	0	0	0	3
56	185	93.7715015	0.294235437	301.846675	300.12822	298.153577	301.846675	1.97464323	0	0	0	0	0	3
57	188	94.8744384	0.299489642	301.867864	300.148444	298.153577	301.867864	1.994867	0	0	0	0	0	3
58	190	95.9676129	0.304743846	301.887861	300.168257	298.153577	301.887861	2.01468084	0	0	0	0	0	3
59	193	97.0527481	0.30999805	301.906822	300.187696	298.153577	301.906822	2.03411953	0	0	0	0	0	3
60	196	98.1287847	0.315252254	301.924832	300.206745	298.153577	301.924832	2.05316818	0	0	0	0	0	3
61	199	99.1976554	0.320506459	301.941973	300.225442	298.153577	301.941973	2.07186554	0	0	0	0	0	3
62	202	100.258183	0.325760663	301.95829	300.243772	298.153577	301.95829	2.09019554	0	0	0	0	0	3
63	204	101.311257	0.331014867	301.973921	300.261756	298.153577	301.973921	2.10817948	0	0	0	0	0	3
64	207	102.357164	0.336269071	301.988916	300.279405	298.153577	301.988916	2.12582797	0	0	0	0	0	3
65	210	103.395719	0.341523275	302.003305	300.29672	298.153577	302.003305	2.14314362	0	0	0	0	0	3
66	212	104.427781	0.34677748	302.017172	300.313723	298.153577	302.017172	2.16014688	0	0	0	0	0	3
67	215	105.453104	0.352031684	302.030561	300.330416	298.153577	302.030561	2.17683974	0	0	0	0	0	3
68	218	106.47211	0.357285888	302.043511	300.346812	298.153577	302.043511	2.19323514	0	0	0	0	0	3
69	221	107.484994	0.362540092	302.056053	300.362919	298.153577	302.056053	2.20934217	0	0	0	0	0	3
70	223	108.491859	0.367794297	302.068206	300.378745	298.153577	302.068206	2.22516818	0	0	0	0	0	3
71	226	109.493136	0.373048501	302.080035	300.394303	298.153577	302.080035	2.2407259	0	0	0	0	0	3
72	229	110.48873	0.378302705	302.091547	300.409596	298.153577	302.091547	2.25601947	0	0	0	0	0	3
73	231	111.478853	0.383556909	302.102763	300.424634	298.153577	302.102763	2.27105768	0	0	0	0	0	3
74	234	112.464077	0.388811114	302.113722	300.439431	298.153577	302.113722	2.28585468	0	0	0	0	0	3
75	237	113.443263	0.394065318	302.124441	300.453975	298.153577	302.124441	2.30039884	0	0	0	0	0	3
76	240	114.417958	0.399319522	302.134928	300.468295	298.153577	302.134928	2.3147184	0	0	0	0	0	3
77	242	115.386896	0.404573726	302.145212	300.482377	298.153577	302.145212	2.32879998	0	0	0	0	0	3
78	245	116.351776	0.409827931	302.155307	300.49625	298.153577	302.155307	2.34267323	0	0	0	0	0	3
79	248	117.311409	0.415082135	302.165211	300.509902	298.153577	302.165211	2.35632569	0	0	0	0	0	3
80	251	118.267444	0.420336339	302.174949	300.523362	298.153577	302.174949	2.36978538	0	0	0	0	0	3
81	253	119.218561	0.425590543	302.184522	300.536615	298.153577	302.184522	2.38303799	0	0	0	0	0	3
82	256	120.16619	0.430844748	302.203705	300.549761	298.153577	302.203705	2.39618465	0	0	0	0	0	3
83	258	121.109036	0.436098952	302.2735	300.563181	298.153577	302.2735	2.40960411	0	0	0	0	0	3
84	261	122.048265	0.441353156	302.34597	300.5769	298.153577	302.34597	2.42332367	0	0	0	0	0	3
85	264	122.983322	0.44660736	302.431449	300.591001	298.153577	302.431449	2.43742401	0	0	0	0	0	3
86	267	123.91461	0.451861564	302.528175	300.60556	298.153577	302.528175	2.45198298	0	0	0	0	0	3
87	270	124.842341	0.457115769	302.630684	300.620609	298.153577	302.630684	2.46703212	0	0	0	0	0	3
88	273	125.765674	0.462369973	302.735448	300.636135	298.153577	302.735448	2.48255862	0	0	0	0	0	3
89	276	126.685654	0.467624177	302.838471	300.652128	298.153577	302.838471	2.49855179	0	0	0	0	0	3
90	278	127.600797	0.472878381	302.937622	300.66852	298.153577	302.937622	2.51494318	0	0	0	0	0	3
91	281	128.512689	0.478132586	303.032175	300.685292	298.153577	303.032175	2.53171505	0	0	0	0	0	3
92	284	129.420043	0.48338679	303.120504	300.702365	298.153577	303.120504	2.54878814	0	0	0	0	0	3
93	286	130.32358	0.488640994	303.203087	300.719702	298.153577	303.203087	2.56612571	0	0	0	0	0	3
94	289	131.223462	0.493895198	303.27988	300.737259	298.153577	303.27988	2.58368247	0	0	0	0	0	3
95	292	132.118622	0.499149403	303.351223	300.75497	298.153577	303.351223	2.60139319	0	0	0	0	0	3
96	295	133.010281	0.504403607	303.417497	300.772819	298.153577	303.417497	2.61924194	0	0	0	0	0	3
97	298	133.897049	0.509657811	303.479043	300.791061	298.157203	303.479043	2.63567106	0	0	0	0	0	3
98	300	134.779986	0.514912015	303.536272	300.809367	298.160872	303.536272	2.65214636	0	0	0	0	0	3
99	303	135.658406	0.52016622	303.589485	300.827693	298.16462	303.589485	2.66859874	0	0	0	0	0	3
100	306	136.532588	0.525420424	303.638982	300.846024	298.168813	303.638982	2.68479017	0	0	0	0	0	3
101	309	137.403119	0.530674628	303.685148	300.864382	298.179823	303.685148	2.69631146	0	0	0	0	0	3
102	312	138.268708	0.535928832	303.728151	300.883273	298.224134	303.728151	2.68120598	0	0	0	0	0	3
103	314	139.130761	0.541183037	303.768383	300.905101	298.456244	303.768383	2.49989314	0	0	0	0	0	3
104	317	139.988093	0.546437241	303.806	300.946792	299.06557	303.806	1.98417387	0	0	0	0	0	3
105	320	140.842276	0.551691445	303.841307	301.096979	299.600592	303.841307	1.64942108	0	0	0	0	0	3
106	322	141.692186	0.556945649	303.874465	301.647329	299.637904	303.874465	2.1960939	0	0	0	0	0	3
107	325	142.53944	0.562199853	303.905712	301.6854	299.66619	303.905712	2.23095315	0	0	0	0	0	3
108	328	143.382779	0.567454058	303.935175	301.719381	299.685069	303.935175	2.26257697	0	0	0	0	0	3
109	330	144.223358	0.572708262	303.963052	301.748761	299.70039	303.963052	2.28986367	0	0	0	0	0	3
110	333	145.060041	0.577962466	303.989436	301.776437	299.713718	303.989436	2.31561518	0	0	0	0	0	3
111	335	145.892958	0.58321667	304.014516	301.802956	299.731552	304.014516	2.33925511	0	0	0	0	0	3
112	338	146.722343	0.588470875	304.038283	301.832518	299.747552	304.038283	2.36601151	0	0	0	0	0	3
113	341	147.548949	0.593725079	304.060939	301.861264	299.762422	304.060939	2.39194874	0	0	0	0	0	3
114	343	148.371499	0.598979283	304.082607	301.889514	299.776816	304.082607	2.41727437	0	0	0	0	0	3
115	346	149.191393	0.604233487	304.103291	301.917725	299.791184	304.103291	2.44234257	0	0	0	0	0	3
116	348	150.007513	0.609487692	304.123098	301.94622	299.811371	304.123098	2.46582082	0	0	0	0	0	3
117	351	150.821518	0.614741896	304.142155	301.980286	299.830878	304.142155	2.49449827	0	0	0	0	0	3
118	354	151.631739	0.6199961	304.160443	302.01499	299.849665	304.160443	2.52346915	0	0	0	0	0	3
119	356	152.440835	0.625250304	304.178105	302.050373	299.867517	304.178105	2.55286925	0	0	0	0	0	3
120	359	153.245536	0.630504509	304.195164	302.086144	299.884263	304.195164	2.58250804	0	0	0	0	0	3
121	361	154.049107	0.635758713	304.211678	302.122151	299.906267	304.211678	2.60916298	0	0	0	0	0	3
122	364	154.848083	0.641012917	304.227633	302.167759	299.925966	304.227633	2.64547059	0	0	0	0	0	3
123	367	155.646418	0.646267121	304.243179	302.213428	299.943594	304.243179	2.68204327	0	0	0	0	0	3
124	369	156.443696	0.651521326	304.258274	302.258811	299.959407	304.258274	2.71859953	0	0	0	0	0	3
125	372	157.240514	0.65677553	304.273025	302.303781	299.99549	304.273025	2.75460265	0	0	0	0	0	3
126	374	158.035365	0.662029734	304.287378	302.348015	300.10136	304.287378	2.78518668	0	0	0	0	0	3
127	377	158.827885	0.667283938	304.301395	302.399436	300.206358	304.301395	2.82142719	0	0	0	0	0	3
128	379	159.617132	0.672538143	304.315095	302.449218	300.323196	304.315095	2.85434955	0	0	0	0	0	3
129	382	160.404378	0.677792347	304.328482	302.497343	300.450719	304.328482	2.88384877	0	0	0	0	0	3
130	384	161.188516	0.683046551	304.341562	302.543693	300.580314	304.341562	2.90990626	0	0	0	0	0	3
131	387	161.97083	0.688300755	304.354393	302.588324	300.707316	304.354393	2.93277759	0	0	0	0	0	3
132	390	162.747933	0.693554959	304.36694	302.631225	300.827252	304.36694	2.952709	0	0	0	0	0	3
133	392	163.535396	0.698809164	304.379442	302.672815	300.938698	304.379442	2.97039477	0	0	0	0	0	3
134	395	164.311637	0.704063368	304.391622	302.712812	301.040325	304.391622	2.98579772	0	0	0	0	0	3
135	397	165.092032	0.709317572	304.403689	302.751664	301.132685	304.403689	2.99960517	0	0	0	0	0	3
136	399	165.858274	0.714571776	304.415394	302.789163	301.216442	304.415394	3.01179114	0	0	0	0	0	3
137	402	166.639231	0.719825981	304.427178	302.825958	301.291483	304.427178	3.02318063	0	0	0	0	0	3
138	404	167.407477	0.725080185	304.438658	302.861684	301.359427	304.438658	3.03353528	0	0	0	0	0	3
139	407	168.182998	0.730334389	304.45011	302.896793	301.420678	304.45011	3.02943203	0	0	0	0	0	3
140	409	168.939097	0.735588593	304.461198	302.930915	301.475886	304.461198	2.98531143	0	0	0	0	0	3
141	412	169.71173	0.740842798	304.472405	302.96476	301.525821	304.472405	2.94658404	0	0	0	0	0	3
142	414	170.46465	0.746097002	304.48324	302.997778	301.571177	304.48324	2.91206295	0	0	0	0	0	3
143	417	171.233429	0.751351206	304.494205	303.030644	301.612573	304.494205	2.88163174	0	0	0	0	0	3
144	419	171.98159	0.75660541	304.504814	303.062786	301.650415	304.504814	2.85439914	0	0	0	0	0	3
145	422	172.746519	0.761859615	304.515565	303.094896	301.685224	304.515565	2.83034118	0	0	0	0	0	3
146	424	173.490658	0.767113819	304.525973	303.126379	301.717271	304.525973	2.80870142	0	0	0	0	0	3
147	426	174.251597	0.772368023	304.536526	303.157908	301.746972	304.536526	2.7895545	0	0	0	0	0	3
148	429	174.991797	0.777622227	304.546744	303.188886	301.774495	304.546744	2.77224906	0	0	0	0	0	3
149	431	175.748755	0.782876432	304.557121	303.219966	301.800155	304.557121	2.75696512	0	0	0	0	0	3
150	434	176.485066	0.788130636	304.567176	303.250558	301.824151	304.567176	2.74302412	0	0	0	0	0	3
151	436	177.237932	0.79338484	304.57739	303.281293	301.846675	304.57739	2.73071551	0	0	0	0	0	3
152	439	177.970544	0.798639044	304.587301	303.311597	301.867864	304.587301	2.71943673	0	0	0	0	0	3
153	441	178.7196	0.803893248	304.597366	303.342076	301.887861	304.597366	2.7095042	0	0	0	0	0	3
154	443	179.449263	0.809147453	304.607141	303.372176	301.906822	304.607141	2.70031885	0	0	0	0	0	3
155	446	180.194906	0.814401657	304.628849	303.402571	301.924832	304.628849	2.70401784	0	0	0	0	0	3
156	448	180.921696	0.819655861	304.686299	303.433046	301.941973	304.686299	2.74432653	0	0	0	0	0	3
157	451	181.664345	0.824910065	304.748822	303.464221	301.95829	304.748822	2.79053253	0	0	0	0	0	3
158	453	182.38801	0.83016427	304.821509	303.495626	301.973921	304.821509	2.84758749	0	0	0	0	0	3
159	456	183.127942	0.835418474	304.905967	303.527967	301.988916	304.905967	2.91705045	0	0	0	0	0	3
160	459	183.848217	0.840672678	304.9955	303.560691	302.003305	304.9955	2.99219555	0	0	0	0	0	3
161	461	184.585145	0.845926882	305.089193	303.594487	302.017172	305.089193	3.07202135	0	0	0	0	0	3
162	464	185.301945	0.851181087	305.180683	303.628674	302.030561	305.180683	3.15012177	0	0	0	0	0	3
163	466	186.035498	0.856435291	305.272679	303.663974	302.043511	305.272679	3.22916798	0	0	0	0	0	3
164	469	186.748391	0.861689495	305.35873	303.699594	302.056053	305.35873	3.30267738	0	0	0	0	0	3
165	471	187.478604	0.866943699	305.442759	303.736317	302.068206	305.442759	3.35757211	0	0	0	0	0	3
166	474	188.187669	0.872197904	305.520527	303.773266	302.080035	305.520527	3.37896344	0	0	0	0	0	3
167	476	188.914413	0.877452108	305.596014	303.811292	302.091547	305.596014	3.40169576	0	0	0	0	0	3
168	479	189.620192	0.882706312	305.665618	303.849468	302.102763	305.665618	3.42483343	0	0	0	0	0	3
169	481	190.343207	0.887960516	305.732989	303.888665	302.113722	305.732989	3.44923368	0	0	0	0	0	3
170	484	191.045551	0.893214721	305.794975	303.927957	302.124441	305.794975	3.47398125	0	0	0	0	0	3
171	487	191.765119	0.898468925	305.854805	303.968207	302.134928	305.854805	3.49991193	0	0	0	0	0	3
172	489	192.463852	0.903723129	305.90985	304.008486	302.145212	305.90985	3.52610895	0	0	0	0	0	3
173	491	193.180126	0.908977333	305.963012	304.049689	302.155307	305.963012	3.55343945	0	0	0	0	0	3
174	494	193.8754	0.914231537	306.011878	304.090865	302.165211	306.011878	3.58096296	0	0	0	0	0	3
175	496	194.588091	0.919485742	306.059179	304.132931	302.174949	306.059179	3.60956928	0	0	0	0	0	3
176	499	195.279719	0.924739946	306.102702	304.174928	302.184522	306.102702	3.6383132	0	0	0	0	0	3
177	501	195.989061	0.92999415	306.144907	304.217789	302.203705	306.144907	3.66802803	0	0	0	0	0	3
178	504	196.676677	0.935248354	306.183783	304.260404	302.2735	306.183783	3.69722302	0	0	0	0	0	3
179	506	197.382426	0.940502559	306.221592	304.303111	302.34597	306.221592	3.72621104	0	0	0	0	0	3
180	509	198.066794	0.945756763	306.256493	304.344878	302.431449	306.256493	3.7538773	0	0	0	0	0	3
181	511	198.768919	0.951010967	306.290517	304.386512	302.528175	306.290517	3.76234225	0	0	0	0	0	3
182	514	199.450243	0.956265171	306.322033	304.426882	302.630684	306.322033	3.69134896	0	0	0	0	0	3
183	517	200.149165	0.961519376	306.352807	304.466884	302.735448	306.352807	3.61735962	0	0	0	0	0	3
184	519	200.827531	0.96677358	306.381408	304.505485	302.838471	306.381408	3.54293642	0	0	0	0	0	3
185	521	201.523257	0.972027784	306.409416	304.543677	302.937622	306.409416	3.47179365	0	0	0	0	0	3
186	524	202.198439	0.977281988	306.435517	304.580503	303.032175	306.435517	3.40334162	0	0	0	0	0	3
187	526	202.89099	0.982536193	306.46117	304.616997	303.120504	306.46117	3.34066595	0	0	0	0	0	3
188	529	203.563001	0.987790397	306.485139	304.652243	303.203087	306.485139	3.2820524	0	0	0	0	0	3
189	531	204.252351	0.993044601	306.508768	304.687266	303.27988	306.508768	3.22888763	0	0	0	0	0	3
190	534	204.9211	0.998298805	306.530922	304.72118	303.351223	306.530922	3.17969819	0	0	0	0	0	3
191	536	205.607491	1.00355301	306.552877	304.754976	303.417497	306.552877	3.13538065	0.251760152	0	8	0	0	3
192	539	206.273191	1.00880721	306.573447	304.787777	303.479043	306.573447	3.09440366	0.252377229	0	8.1	0	0	3
193	541	206.956641	1.01406142	306.593867	304.820557	303.536272	306.593867	3.05759489	0.252683533	0	8.2	0	0	3
194	544	207.619536	1.01931562	306.613117	304.852439	303.589485	306.613117	3.02363192	0.252940663	0	8.3	0	0	3
195	546	208.299755	1.02456983	306.632304	304.884378	303.638982	306.632304	2.99332249	0.253181685	0	8.4	0	0	3
196	549	208.959801	1.02982403	306.650461	304.915504	303.685148	306.650461	2.96531251	0.253369174	0	8.5	0	0	3
197	551	209.636941	1.03507823	306.668581	304.946766	303.728151	306.668581	2.9404308	0.253363214	0	8.6	0	0	3
198	554	210.294379	1.04033244	306.685679	304.977283	303.768383	306.685679	2.91729634	0.252437475	0	8.6	0	0	3
199	556	210.968644	1.04558664	306.702801	305.007986	303.806	306.702801	2.89680058	0.251760152	0	8.6	0	0	3
200	559	211.623549	1.05084085	306.719059	305.038014	303.841307	306.719059	2.87775237	0.251760152	0	8.7	0	0	3
201	562	212.295389	1.05609505	306.735355	305.068279	303.874465	306.735355	2.86088989	0.251760152	0	8.8	0	0	3
202	564	212.947526	1.06134926	306.750882	305.097918	303.905712	306.750882	2.84516941	0.251760152	0	8.8	0	0	3
203	567	213.61693	1.06660346	306.766474	305.127844	303.935175	306.766474	2.83129889	0.251760152	0	8.8	0	0	3
204	569	214.266368	1.07185766	306.781345	305.157183	303.963052	306.781345	2.81829251	0.251760152	0	8.9	0	0	3
205	572	214.933131	1.07711187	306.796307	305.186835	303.989436	306.796307	2.806871	0.251760152	0	8.9	0	0	3
206	574	215.57996	1.08236607	306.810588	305.215935	304.014516	306.810588	2.7960724	0.251760152	0	9	0	0	3
207	576	216.244082	1.08762028	306.825023	305.245349	304.038283	306.825023	2.78673998	0.251760152	0	9	0	0	3
208	579	216.888495	1.09287448	306.838817	305.274251	304.060939	306.838817	2.77787801	0.251760152	0	9	0	0	3
209	581	217.550156	1.09812869	306.852777	305.303499	304.082607	306.852777	2.77017026	0.251760152	0	9	0	0	3
210	584	218.191919	1.10338289	306.866162	305.332246	304.103291	306.866162	2.76287108	0.251760152	0	9.1	0	0	3
211	586	218.851333	1.10863709	306.879687	305.361359	304.123098	306.879687	2.75658845	0.251760152	0	9.1	0	0	3
212	589	219.490515	1.1138913	306.892657	305.38999	304.142155	306.892657	2.75050232	0.251760152	0	9.1	0	0	3
213	591	220.147705	1.1191455	306.905828	305.419011	304.160443	306.905828	2.74538501	0.251760152	0	9.1	0	0	3
214	594	220.784634	1.12439971	306.918478	305.447568	304.178105	306.918478	2.74037299	0.251760152	0	9.1	0	0	3
215	596	221.439106	1.12965391	306.93131	305.476528	304.195164	306.93131	2.73614566	0.251760152	0	9.2	0	0	3
216	598	222.073834	1.13490812	306.943669	305.505038	304.211678	306.943669	2.73199064	0.251760152	0	9.2	0	0	3
217	601	222.725681	1.14016232	306.956214	305.533946	304.227633	306.956214	2.72858113	0.251760152	0	9.2	0	0	3
218	603	223.358369	1.14541652	306.968296	305.562426	304.243179	306.968296	2.72511721	0.251760152	0	9.2	0	0	3
219	606	224.007905	1.15067073	306.980588	305.591307	304.258274	306.980588	2.72231432	0.251760152	0	9.2	0	0	3
220	608	224.638372	1.15592493	306.99245	305.619846	304.273025	306.99245	2.71942517	0.251760152	0	9.2	0	0	3
221	611	225.285751	1.16117914	307.004526	305.648791	304.287378	307.004526	2.71714772	0.251760152	0	9.2	0	0	3
222	613	225.913901	1.16643334	307.016159	305.677386	304.301395	307.016159	2.71476449	0.251760152	0	9.2	0	0	3
223	616	226.559322	1.17168755	307.028029	305.706357	304.315095	307.028029	2.71293369	0.251760152	0	9.2	0	0	3
224	618	227.185205	1.17694175	307.03948	305.734957	304.328482	307.03948	2.71099849	0.251760152	0	9.2	0	0	3
225	620	227.828458	1.18219595	307.051164	305.763936	304.341562	307.051164	2.70960181	0.251760152	0	9.2	0	0	3
226	623	228.452279	1.18745016	307.062437	305.79256	304.354393	307.062437	2.70804352	0.251760152	0	9.2	0	0	3
227	625	229.093319	1.19270436	307.073949	305.82156	304.36694	307.073949	2.70700955	0.251760152	0	9.3	0	0	3
228	628	229.715262	1.19795857	307.085087	305.850174	304.379442	307.085087	2.70564493	0.251760152	0	9.3	0	0	3
229	630	230.353941	1.20321277	307.09645	305.879419	304.391622	307.09645	2.70482801	0.251760152	0	9.3	0	0	3
230	632	230.973836	1.20846697	307.10744	305.908163	304.403689	307.10744	2.70375068	0.251760152	0	9.3	0	0	3
231	635	231.610483	1.21372118	307.118677	305.9374	304.415394	307.118677	2.70328259	0.251760152	0	9.3	0	0	3
232	637	232.228511	1.21897538	307.129531	305.966072	304.427178	307.129531	2.70235267	0.251760152	0	9.3	0	0	3
233	640	232.863238	1.22422959	307.140644	305.995477	304.438658	307.140644	2.70198649	0.251760152	0	9.3	0	0	3
234	642	233.479548	1.22948379	307.151389	306.024361	304.45011	307.151389	2.70127856	0.251760152	0	9.3	0	0	3
235	645	234.112221	1.234738	307.162366	306.0538	304.461198	307.162366	2.70116789	0.251760152	0	9.3	0	0	3
236	647	234.726528	1.2399922	307.173001	306.082554	304.472405	307.173001	2.70059591	0.251760152	0	9.3	0	0	3
237	649	235.357203	1.2452464	307.183871	306.112086	304.48324	307.183871	2.70063104	0.251760152	0	9.3	0	0	3
238	652	235.969665	1.25050061	307.194417	306.140928	304.494205	307.194417	2.70021188	0.251760152	0	9.3	0	0	3
239	654	236.598192	1.25575481	307.205189	306.170529	304.504814	307.205189	2.70037473	0.251760152	0	9.3	0	0	3
240	657	237.208788	1.26100902	307.215633	306.199418	304.515565	307.215633	2.70006818	0.251760152	0	9.3	0	0	3
241	659	237.835358	1.26626322	307.226299	306.229092	304.525973	307.226299	2.7003263	0.251760152	0	9.3	0	0	3
242	661	238.444025	1.27151743	307.236646	306.258046	304.536526	307.236646	2.70011968	0.251760152	0	9.3	0	0	3
243	664	239.068774	1.27677163	307.247227	306.28779	304.546744	307.247227	2.70048268	0.251760152	0	9.3	0	0	3
244	666	239.675689	1.28202583	307.257498	306.316812	304.557121	307.257498	2.70037727	0.251760152	0	9.3	0	0	3
245	669	240.298631	1.28728004	307.248662	306.346441	304.567176	307.257498	2.69032233	0.251760152	0	9.3	0	0	3
246	671	240.903761	1.29253424	307.217053	306.374956	304.57739	307.257498	2.68010751	0.251760152	0	9.3	0	0	3
247	674	241.524949	1.29778845	307.178767	306.403774	304.587301	307.257498	2.67019693	0.251760152	0	9.4	0	0	3
248	676	242.128416	1.30304265	307.130391	306.431351	304.597366	307.257498	2.66013231	0.251760152	0	9.4	0	0	3
249	679	242.748015	1.30829686	307.07209	306.459007	304.607141	307.257498	2.65035652	0.251760152	0	9.4	0	0	3
250	681	243.349732	1.31355106	307.010386	306.485345	304.628849	307.257498	2.62864845	0.251760152	0	9.5	0	0	3
251	684	243.967796	1.31880526	306.944408	306.5115	304.686299	307.257498	2.57119855	0.251760152	0	9.7	0	0	3
252	686	244.567764	1.32405947	306.880297	306.535819	304.748822	307.257498	2.50867562	0.251760152	0	10	0	0	3
